university,discipline,condition,demographic,total_peer_speakers,total_demo_speakers,matched_speakers_count,pct_demo_from_database,any_speaker_from_database,num_peer_universities,num_demo_in_database
University of Illinois Urbana-Champaign,Mathematics,treatment,Hispanic,10,0,0,0.0,0,40,21
University of Illinois Urbana-Champaign,Mechanical Engineering,treatment,female,15,1,0,0.0,0,40,0
University of Illinois Urbana-Champaign,Mechanical Engineering,treatment,URM,15,2,0,0.0,0,40,61
University of Illinois Urbana-Champaign,Mechanical Engineering,treatment,Black,15,1,0,0.0,0,40,41
University of Illinois Urbana-Champaign,Mechanical Engineering,treatment,Hispanic,15,0,0,0.0,0,40,20
University of Illinois Urbana-Champaign,Physics,treatment,female,87,15,1,6.666666666666667,1,40,0
University of Illinois Urbana-Champaign,Physics,treatment,URM,87,3,1,33.33333333333333,1,40,49
University of Illinois Urbana-Champaign,Physics,treatment,Black,87,1,1,100.0,1,40,15
University of Illinois Urbana-Champaign,Physics,treatment,Hispanic,87,0,0,0.0,0,40,34
University of Iowa,Chemistry,control,female,1,0,0,0.0,0,40,0
University of Iowa,Chemistry,control,URM,1,0,0,0.0,0,40,35
University of Iowa,Chemistry,control,Black,1,0,0,0.0,0,40,16
University of Iowa,Chemistry,control,Hispanic,1,0,0,0.0,0,40,19
University of Iowa,Computer Science,control,female,1,0,0,0.0,0,40,0
University of Iowa,Computer Science,control,URM,1,0,0,0.0,0,40,29
University of Iowa,Computer Science,control,Black,1,0,0,0.0,0,40,13
University of Iowa,Computer Science,control,Hispanic,1,0,0,0.0,0,40,16
University of Iowa,Mathematics,control,female,0,0,0,0.0,0,40,0
University of Iowa,Mathematics,control,URM,0,0,0,0.0,0,40,35
University of Iowa,Mathematics,control,Black,0,0,0,0.0,0,40,12
University of Iowa,Mathematics,control,Hispanic,0,0,0,0.0,0,40,23
University of Iowa,Physics,control,female,0,0,0,0.0,0,40,0
University of Iowa,Physics,control,URM,0,0,0,0.0,0,40,35
University of Iowa,Physics,control,Black,0,0,0,0.0,0,40,13
University of Iowa,Physics,control,Hispanic,0,0,0,0.0,0,40,22
University of Kansas,Chemistry,control,female,2,1,0,0.0,0,40,0
University of Kansas,Chemistry,control,URM,2,2,0,0.0,0,40,27
University of Kansas,Chemistry,control,Black,2,0,0,0.0,0,40,14
University of Kansas,Chemistry,control,Hispanic,2,0,0,0.0,0,40,13
University of Kansas,Mathematics,control,female,5,0,0,0.0,0,40,0
University of Kansas,Mathematics,control,URM,5,0,0,0.0,0,40,32
University of Kansas,Mathematics,control,Black,5,0,0,0.0,0,40,8
University of Kansas,Mathematics,control,Hispanic,5,0,0,0.0,0,40,24
University of Kansas,Physics,control,female,10,2,0,0.0,0,40,0
University of Kansas,Physics,control,URM,10,1,0,0.0,0,40,18
University of Kansas,Physics,control,Black,10,0,0,0.0,0,40,8
University of Kansas,Physics,control,Hispanic,10,0,0,0.0,0,40,10
University of Kentucky,Chemistry,treatment,female,0,0,0,0.0,0,40,0
University of Kentucky,Chemistry,treatment,URM,0,0,0,0.0,0,40,24
University of Kentucky,Chemistry,treatment,Black,0,0,0,0.0,0,40,13
University of Kentucky,Chemistry,treatment,Hispanic,0,0,0,0.0,0,40,11
University of Kentucky,Computer Science,treatment,female,0,0,0,0.0,0,40,0
University of Kentucky,Computer Science,treatment,URM,0,0,0,0.0,0,40,18
University of Kentucky,Computer Science,treatment,Black,0,0,0,0.0,0,40,9
University of Kentucky,Computer Science,treatment,Hispanic,0,0,0,0.0,0,40,9
University of Kentucky,Mathematics,control,female,0,0,0,0.0,0,40,0
University of Kentucky,Mathematics,control,URM,0,0,0,0.0,0,40,24
University of Kentucky,Mathematics,control,Black,0,0,0,0.0,0,40,6
University of Kentucky,Mathematics,control,Hispanic,0,0,0,0.0,0,40,18
University of Kentucky,Mechanical Engineering,treatment,female,2,0,0,0.0,0,40,0
University of Kentucky,Mechanical Engineering,treatment,URM,2,0,0,0.0,0,40,17
University of Kentucky,Mechanical Engineering,treatment,Black,2,0,0,0.0,0,40,9
University of Kentucky,Mechanical Engineering,treatment,Hispanic,2,0,0,0.0,0,40,8
University of Kentucky,Physics,control,female,1,0,0,0.0,0,40,0
University of Kentucky,Physics,control,URM,1,0,0,0.0,0,40,17
University of Kentucky,Physics,control,Black,1,0,0,0.0,0,40,7
University of Kentucky,Physics,control,Hispanic,1,0,0,0.0,0,40,10
University of Louisiana at Lafayette,Computer Science,treatment,female,1,0,0,0.0,0,40,0
University of Louisiana at Lafayette,Computer Science,treatment,URM,1,0,0,0.0,0,40,15
University of Louisiana at Lafayette,Computer Science,treatment,Black,1,0,0,0.0,0,40,10
University of Louisiana at Lafayette,Computer Science,treatment,Hispanic,1,0,0,0.0,0,40,5
University of Louisiana at Lafayette,Mathematics,control,female,0,0,0,0.0,0,40,0
University of Louisiana at Lafayette,Mathematics,control,URM,0,0,0,0.0,0,40,25
University of Louisiana at Lafayette,Mathematics,control,Black,0,0,0,0.0,0,40,13
University of Louisiana at Lafayette,Mathematics,control,Hispanic,0,0,0,0.0,0,40,12
University of Louisiana at Lafayette,Physics,treatment,female,0,0,0,0.0,0,40,0
University of Louisiana at Lafayette,Physics,treatment,URM,0,0,0,0.0,0,40,21
University of Louisiana at Lafayette,Physics,treatment,Black,0,0,0,0.0,0,40,8
University of Louisiana at Lafayette,Physics,treatment,Hispanic,0,0,0,0.0,0,40,13
University of Louisville,Chemistry,control,female,0,0,0,0.0,0,40,0
University of Louisville,Chemistry,control,URM,0,0,0,0.0,0,40,25
University of Louisville,Chemistry,control,Black,0,0,0,0.0,0,40,12
University of Louisville,Chemistry,control,Hispanic,0,0,0,0.0,0,40,13
University of Louisville,Computer Science,control,female,0,0,0,0.0,0,40,0
University of Louisville,Computer Science,control,URM,0,0,0,0.0,0,40,15
University of Louisville,Computer Science,control,Black,0,0,0,0.0,0,40,10
University of Louisville,Computer Science,control,Hispanic,0,0,0,0.0,0,40,5
University of Louisville,Mathematics,control,female,0,0,0,0.0,0,40,0
University of Louisville,Mathematics,control,URM,0,0,0,0.0,0,40,27
University of Louisville,Mathematics,control,Black,0,0,0,0.0,0,40,14
University of Louisville,Mathematics,control,Hispanic,0,0,0,0.0,0,40,13
University of Louisville,Mechanical Engineering,treatment,female,0,0,0,0.0,0,40,0
University of Louisville,Mechanical Engineering,treatment,URM,0,0,0,0.0,0,40,30
University of Louisville,Mechanical Engineering,treatment,Black,0,0,0,0.0,0,40,18
University of Louisville,Mechanical Engineering,treatment,Hispanic,0,0,0,0.0,0,40,12
University of Louisville,Physics,treatment,female,0,0,0,0.0,0,40,0
University of Louisville,Physics,treatment,URM,0,0,0,0.0,0,40,21
University of Louisville,Physics,treatment,Black,0,0,0,0.0,0,40,8
University of Louisville,Physics,treatment,Hispanic,0,0,0,0.0,0,40,13
University of Maine,Mathematics,control,female,0,0,0,0.0,0,40,0
University of Maine,Mathematics,control,URM,0,0,0,0.0,0,40,26
University of Maine,Mathematics,control,Black,0,0,0,0.0,0,40,14
University of Maine,Mathematics,control,Hispanic,0,0,0,0.0,0,40,12
University of Maine,Physics,treatment,female,0,0,0,0.0,0,40,0
University of Maine,Physics,treatment,URM,0,0,0,0.0,0,40,21
University of Maine,Physics,treatment,Black,0,0,0,0.0,0,40,8
University of Maine,Physics,treatment,Hispanic,0,0,0,0.0,0,40,13
"University of Maryland, Baltimore County",Mathematics,treatment,female,4,0,0,0.0,0,40,0
"University of Maryland, Baltimore County",Mathematics,treatment,URM,4,0,0,0.0,0,40,23
"University of Maryland, Baltimore County",Mathematics,treatment,Black,4,0,0,0.0,0,40,5
"University of Maryland, Baltimore County",Mathematics,treatment,Hispanic,4,0,0,0.0,0,40,18
"University of Maryland, Baltimore County",Physics,control,female,1,1,0,0.0,0,40,0
"University of Maryland, Baltimore County",Physics,control,URM,1,0,0,0.0,0,40,19
"University of Maryland, Baltimore County",Physics,control,Black,1,0,0,0.0,0,40,7
"University of Maryland, Baltimore County",Physics,control,Hispanic,1,0,0,0.0,0,40,12
"University of Maryland, College Park",Computer Science,treatment,female,8,1,0,0.0,0,40,0
"University of Maryland, College Park",Computer Science,treatment,URM,8,1,0,0.0,0,40,36
"University of Maryland, College Park",Computer Science,treatment,Black,8,0,0,0.0,0,40,26
"University of Maryland, College Park",Computer Science,treatment,Hispanic,8,0,0,0.0,0,40,10
"University of Maryland, College Park",Mathematics,control,female,96,12,0,0.0,0,40,0
"University of Maryland, College Park",Mathematics,control,URM,96,5,0,0.0,0,40,36
"University of Maryland, College Park",Mathematics,control,Black,96,1,0,0.0,0,40,15
"University of Maryland, College Park",Mathematics,control,Hispanic,96,0,0,0.0,0,40,21
"University of Maryland, College Park",Physics,control,female,26,5,0,0.0,0,40,0
"University of Maryland, College Park",Physics,control,URM,26,1,0,0.0,0,40,50
"University of Maryland, College Park",Physics,control,Black,26,0,0,0.0,0,40,16
"University of Maryland, College Park",Physics,control,Hispanic,26,0,0,0.0,0,40,34
University of Massachusetts Amherst,Chemistry,control,female,1,0,0,0.0,0,40,0
University of Massachusetts Amherst,Chemistry,control,URM,1,0,0,0.0,0,40,36
University of Massachusetts Amherst,Chemistry,control,Black,1,0,0,0.0,0,40,17
University of Massachusetts Amherst,Chemistry,control,Hispanic,1,0,0,0.0,0,40,19
University of Massachusetts Amherst,Computer Science,control,female,4,1,0,0.0,0,40,0
University of Massachusetts Amherst,Computer Science,control,URM,4,0,0,0.0,0,40,28
University of Massachusetts Amherst,Computer Science,control,Black,4,0,0,0.0,0,40,11
University of Massachusetts Amherst,Computer Science,control,Hispanic,4,0,0,0.0,0,40,17
University of Massachusetts Amherst,Mathematics,control,female,6,2,0,0.0,0,40,0
University of Massachusetts Amherst,Mathematics,control,URM,6,0,0,0.0,0,40,34
University of Massachusetts Amherst,Mathematics,control,Black,6,0,0,0.0,0,40,12
University of Massachusetts Amherst,Mathematics,control,Hispanic,6,0,0,0.0,0,40,22
University of Memphis,Chemistry,treatment,female,4,1,0,0.0,0,40,0
University of Memphis,Chemistry,treatment,URM,4,1,1,100.0,1,40,26
University of Memphis,Chemistry,treatment,Black,4,1,1,100.0,1,40,12
University of Memphis,Chemistry,treatment,Hispanic,4,0,0,0.0,0,40,14
University of Memphis,Mathematics,control,female,1,0,0,0.0,0,40,0
University of Memphis,Mathematics,control,URM,1,0,0,0.0,0,40,26
University of Memphis,Mathematics,control,Black,1,0,0,0.0,0,40,13
University of Memphis,Mathematics,control,Hispanic,1,0,0,0.0,0,40,13
University of Memphis,Physics,treatment,female,2,1,0,0.0,0,40,0
University of Memphis,Physics,treatment,URM,2,0,0,0.0,0,40,20
University of Memphis,Physics,treatment,Black,2,0,0,0.0,0,40,8
University of Memphis,Physics,treatment,Hispanic,2,0,0,0.0,0,40,12
University of Miami,Chemistry,control,female,3,1,0,0.0,0,40,0
University of Miami,Chemistry,control,URM,3,0,0,0.0,0,40,25
University of Miami,Chemistry,control,Black,3,0,0,0.0,0,40,12
University of Miami,Chemistry,control,Hispanic,3,0,0,0.0,0,40,13
University of Miami,Mathematics,treatment,female,0,0,0,0.0,0,40,0
University of Miami,Mathematics,treatment,URM,0,0,0,0.0,0,40,19
University of Miami,Mathematics,treatment,Black,0,0,0,0.0,0,40,9
University of Miami,Mathematics,treatment,Hispanic,0,0,0,0.0,0,40,10
University of Miami,Physics,treatment,female,1,0,0,0.0,0,40,0
University of Miami,Physics,treatment,URM,1,1,0,0.0,0,40,14
University of Miami,Physics,treatment,Black,1,0,0,0.0,0,40,5
University of Miami,Physics,treatment,Hispanic,1,0,0,0.0,0,40,9
University of Michigan,Chemistry,treatment,female,20,5,0,0.0,0,40,0
University of Michigan,Chemistry,treatment,URM,20,0,0,0.0,0,40,30
University of Michigan,Chemistry,treatment,Black,20,0,0,0.0,0,40,15
University of Michigan,Chemistry,treatment,Hispanic,20,0,0,0.0,0,40,15
University of Michigan,Computer Science,treatment,female,31,4,0,0.0,0,40,0
University of Michigan,Computer Science,treatment,URM,31,5,0,0.0,0,40,37
University of Michigan,Computer Science,treatment,Black,31,2,0,0.0,0,40,26
University of Michigan,Computer Science,treatment,Hispanic,31,0,0,0.0,0,40,11
University of Michigan,Mathematics,treatment,female,86,13,0,0.0,0,40,0
University of Michigan,Mathematics,treatment,URM,86,6,1,16.666666666666664,1,40,35
University of Michigan,Mathematics,treatment,Black,86,1,1,100.0,1,40,14
University of Michigan,Mathematics,treatment,Hispanic,86,0,0,0.0,0,40,21
University of Michigan,Mechanical Engineering,treatment,female,9,3,0,0.0,0,40,0
University of Michigan,Mechanical Engineering,treatment,URM,9,1,0,0.0,0,40,52
University of Michigan,Mechanical Engineering,treatment,Black,9,1,0,0.0,0,40,33
University of Michigan,Mechanical Engineering,treatment,Hispanic,9,0,0,0.0,0,40,19
University of Michigan,Physics,treatment,female,88,17,0,0.0,0,40,0
University of Michigan,Physics,treatment,URM,88,7,0,0.0,0,40,51
University of Michigan,Physics,treatment,Black,88,2,0,0.0,0,40,17
University of Michigan,Physics,treatment,Hispanic,88,0,0,0.0,0,40,34
University of Minnesota,Chemistry,control,female,6,0,0,0.0,0,40,0
University of Minnesota,Chemistry,control,URM,6,3,0,0.0,0,40,39
University of Minnesota,Chemistry,control,Black,6,0,0,0.0,0,40,16
University of Minnesota,Chemistry,control,Hispanic,6,0,0,0.0,0,40,23
University of Minnesota,Computer Science,control,female,10,2,0,0.0,0,40,0
University of Minnesota,Computer Science,control,URM,10,1,0,0.0,0,40,40
University of Minnesota,Computer Science,control,Black,10,1,0,0.0,0,40,23
University of Minnesota,Computer Science,control,Hispanic,10,0,0,0.0,0,40,17
University of Minnesota,Mathematics,treatment,female,20,2,0,0.0,0,40,0
University of Minnesota,Mathematics,treatment,URM,20,1,0,0.0,0,40,30
University of Minnesota,Mathematics,treatment,Black,20,0,0,0.0,0,40,12
University of Minnesota,Mathematics,treatment,Hispanic,20,0,0,0.0,0,40,18
University of Minnesota,Mechanical Engineering,treatment,female,10,2,0,0.0,0,40,0
University of Minnesota,Mechanical Engineering,treatment,URM,10,1,0,0.0,0,40,45
University of Minnesota,Mechanical Engineering,treatment,Black,10,0,0,0.0,0,40,24
University of Minnesota,Mechanical Engineering,treatment,Hispanic,10,0,0,0.0,0,40,21
University of Minnesota,Physics,treatment,female,11,3,0,0.0,0,40,0
University of Minnesota,Physics,treatment,URM,11,0,0,0.0,0,40,44
University of Minnesota,Physics,treatment,Black,11,0,0,0.0,0,40,12
University of Minnesota,Physics,treatment,Hispanic,11,0,0,0.0,0,40,32
University of Mississippi,Chemistry,treatment,female,0,0,0,0.0,0,40,0
University of Mississippi,Chemistry,treatment,URM,0,0,0,0.0,0,40,27
University of Mississippi,Chemistry,treatment,Black,0,0,0,0.0,0,40,13
University of Mississippi,Chemistry,treatment,Hispanic,0,0,0,0.0,0,40,14
University of Mississippi,Mathematics,treatment,female,3,0,0,0.0,0,40,0
University of Mississippi,Mathematics,treatment,URM,3,0,0,0.0,0,40,25
University of Mississippi,Mathematics,treatment,Black,3,0,0,0.0,0,40,13
University of Mississippi,Mathematics,treatment,Hispanic,3,0,0,0.0,0,40,12
University of Mississippi,Physics,control,female,2,0,0,0.0,0,40,0
University of Mississippi,Physics,control,URM,2,0,0,0.0,0,40,20
University of Mississippi,Physics,control,Black,2,0,0,0.0,0,40,7
University of Mississippi,Physics,control,Hispanic,2,0,0,0.0,0,40,13
University of Missouri,Chemistry,treatment,female,2,1,0,0.0,0,40,0
University of Missouri,Chemistry,treatment,URM,2,0,0,0.0,0,40,25
University of Missouri,Chemistry,treatment,Black,2,0,0,0.0,0,40,13
University of Missouri,Chemistry,treatment,Hispanic,2,0,0,0.0,0,40,12
University of Missouri,Mathematics,control,female,1,1,0,0.0,0,40,0
University of Missouri,Mathematics,control,URM,1,1,0,0.0,0,40,16
University of Missouri,Mathematics,control,Black,1,0,0,0.0,0,40,4
University of Missouri,Mathematics,control,Hispanic,1,0,0,0.0,0,40,12
University of Missouri,Physics,treatment,female,1,0,0,0.0,0,40,0
University of Missouri,Physics,treatment,URM,1,1,0,0.0,0,40,17
University of Missouri,Physics,treatment,Black,1,0,0,0.0,0,40,6
University of Missouri,Physics,treatment,Hispanic,1,0,0,0.0,0,40,11
University of Montana,Chemistry,treatment,female,0,0,0,0.0,0,40,0
University of Montana,Chemistry,treatment,URM,0,0,0,0.0,0,40,27
University of Montana,Chemistry,treatment,Black,0,0,0,0.0,0,40,13
University of Montana,Chemistry,treatment,Hispanic,0,0,0,0.0,0,40,14
University of Montana,Mathematics,treatment,female,2,0,0,0.0,0,40,0
University of Montana,Mathematics,treatment,URM,2,0,0,0.0,0,40,27
University of Montana,Mathematics,treatment,Black,2,0,0,0.0,0,40,14
University of Montana,Mathematics,treatment,Hispanic,2,0,0,0.0,0,40,13
University of Nebraska-Lincoln,Chemistry,treatment,female,1,0,0,0.0,0,40,0
University of Nebraska-Lincoln,Chemistry,treatment,URM,1,0,0,0.0,0,40,26
University of Nebraska-Lincoln,Chemistry,treatment,Black,1,0,0,0.0,0,40,13
University of Nebraska-Lincoln,Chemistry,treatment,Hispanic,1,0,0,0.0,0,40,13
University of Nebraska-Lincoln,Computer Science,control,female,0,0,0,0.0,0,40,0
University of Nebraska-Lincoln,Computer Science,control,URM,0,0,0,0.0,0,40,19
University of Nebraska-Lincoln,Computer Science,control,Black,0,0,0,0.0,0,40,9
University of Nebraska-Lincoln,Computer Science,control,Hispanic,0,0,0,0.0,0,40,10
University of Nebraska-Lincoln,Mathematics,control,female,2,1,0,0.0,0,40,0
University of Nebraska-Lincoln,Mathematics,control,URM,2,0,0,0.0,0,40,31
University of Nebraska-Lincoln,Mathematics,control,Black,2,0,0,0.0,0,40,8
University of Nebraska-Lincoln,Mathematics,control,Hispanic,2,0,0,0.0,0,40,23
University of Nebraska-Lincoln,Physics,treatment,female,0,0,0,0.0,0,40,0
University of Nebraska-Lincoln,Physics,treatment,URM,0,0,0,0.0,0,40,16
University of Nebraska-Lincoln,Physics,treatment,Black,0,0,0,0.0,0,40,7
University of Nebraska-Lincoln,Physics,treatment,Hispanic,0,0,0,0.0,0,40,9
"University of Nevada, Las Vegas",Physics,treatment,female,1,0,0,0.0,0,40,0
"University of Nevada, Las Vegas",Physics,treatment,URM,1,0,0,0.0,0,40,17
"University of Nevada, Las Vegas",Physics,treatment,Black,1,0,0,0.0,0,40,6
"University of Nevada, Las Vegas",Physics,treatment,Hispanic,1,0,0,0.0,0,40,11
"University of Nevada, Reno",Mathematics,treatment,female,1,0,0,0.0,0,40,0
"University of Nevada, Reno",Mathematics,treatment,URM,1,0,0,0.0,0,40,26
"University of Nevada, Reno",Mathematics,treatment,Black,1,0,0,0.0,0,40,14
"University of Nevada, Reno",Mathematics,treatment,Hispanic,1,0,0,0.0,0,40,12
University of New Hampshire,Chemistry,treatment,female,0,0,0,0.0,0,40,0
University of New Hampshire,Chemistry,treatment,URM,0,0,0,0.0,0,40,25
University of New Hampshire,Chemistry,treatment,Black,0,0,0,0.0,0,40,13
University of New Hampshire,Chemistry,treatment,Hispanic,0,0,0,0.0,0,40,12
University of New Hampshire,Mathematics,treatment,female,0,0,0,0.0,0,40,0
University of New Hampshire,Mathematics,treatment,URM,0,0,0,0.0,0,40,21
University of New Hampshire,Mathematics,treatment,Black,0,0,0,0.0,0,40,8
University of New Hampshire,Mathematics,treatment,Hispanic,0,0,0,0.0,0,40,13
University of New Hampshire,Physics,control,female,0,0,0,0.0,0,40,0
University of New Hampshire,Physics,control,URM,0,0,0,0.0,0,40,13
University of New Hampshire,Physics,control,Black,0,0,0,0.0,0,40,4
University of New Hampshire,Physics,control,Hispanic,0,0,0,0.0,0,40,9
University of New Mexico,Chemistry,control,female,2,0,0,0.0,0,40,0
University of New Mexico,Chemistry,control,URM,2,0,0,0.0,0,40,26
University of New Mexico,Chemistry,control,Black,2,0,0,0.0,0,40,11
University of New Mexico,Chemistry,control,Hispanic,2,0,0,0.0,0,40,15
University of New Mexico,Computer Science,treatment,female,0,0,0,0.0,0,40,0
University of New Mexico,Computer Science,treatment,URM,0,0,0,0.0,0,40,19
University of New Mexico,Computer Science,treatment,Black,0,0,0,0.0,0,40,9
University of New Mexico,Computer Science,treatment,Hispanic,0,0,0,0.0,0,40,10
University of New Mexico,Mathematics,control,female,2,1,0,0.0,0,40,0
University of New Mexico,Mathematics,control,URM,2,0,0,0.0,0,40,34
University of New Mexico,Mathematics,control,Black,2,0,0,0.0,0,40,11
University of New Mexico,Mathematics,control,Hispanic,2,0,0,0.0,0,40,23
University of New Mexico,Physics,control,female,2,1,0,0.0,0,40,0
University of New Mexico,Physics,control,URM,2,0,0,0.0,0,40,24
University of New Mexico,Physics,control,Black,2,0,0,0.0,0,40,11
University of New Mexico,Physics,control,Hispanic,2,0,0,0.0,0,40,13
University of North Carolina at Chapel Hill,Chemistry,control,female,7,0,0,0.0,0,40,0
University of North Carolina at Chapel Hill,Chemistry,control,URM,7,3,1,33.33333333333333,1,40,30
University of North Carolina at Chapel Hill,Chemistry,control,Black,7,1,0,0.0,0,40,13
University of North Carolina at Chapel Hill,Chemistry,control,Hispanic,7,0,0,0.0,0,40,17
University of North Carolina at Chapel Hill,Computer Science,control,female,0,0,0,0.0,0,40,0
University of North Carolina at Chapel Hill,Computer Science,control,URM,0,0,0,0.0,0,40,36
University of North Carolina at Chapel Hill,Computer Science,control,Black,0,0,0,0.0,0,40,22
University of North Carolina at Chapel Hill,Computer Science,control,Hispanic,0,0,0,0.0,0,40,14
University of North Carolina at Chapel Hill,Mathematics,treatment,female,14,4,0,0.0,0,40,0
University of North Carolina at Chapel Hill,Mathematics,treatment,URM,14,0,0,0.0,0,40,27
University of North Carolina at Chapel Hill,Mathematics,treatment,Black,14,0,0,0.0,0,40,10
University of North Carolina at Chapel Hill,Mathematics,treatment,Hispanic,14,0,0,0.0,0,40,17
University of North Carolina at Chapel Hill,Physics,treatment,female,4,1,0,0.0,0,40,0
University of North Carolina at Chapel Hill,Physics,treatment,URM,4,1,0,0.0,0,40,36
University of North Carolina at Chapel Hill,Physics,treatment,Black,4,0,0,0.0,0,40,8
University of North Carolina at Chapel Hill,Physics,treatment,Hispanic,4,0,0,0.0,0,40,28
University of North Texas,Chemistry,control,female,1,1,0,0.0,0,40,0
University of North Texas,Chemistry,control,URM,1,0,0,0.0,0,40,26
University of North Texas,Chemistry,control,Black,1,0,0,0.0,0,40,12
University of North Texas,Chemistry,control,Hispanic,1,0,0,0.0,0,40,14
University of North Texas,Computer Science,control,female,2,1,0,0.0,0,40,0
University of North Texas,Computer Science,control,URM,2,0,0,0.0,0,40,15
University of North Texas,Computer Science,control,Black,2,0,0,0.0,0,40,10
University of North Texas,Computer Science,control,Hispanic,2,0,0,0.0,0,40,5
University of North Texas,Mathematics,treatment,female,2,0,0,0.0,0,40,0
University of North Texas,Mathematics,treatment,URM,2,0,0,0.0,0,40,27
University of North Texas,Mathematics,treatment,Black,2,0,0,0.0,0,40,14
University of North Texas,Mathematics,treatment,Hispanic,2,0,0,0.0,0,40,13
University of North Texas,Mechanical Engineering,treatment,female,3,0,0,0.0,0,40,0
University of North Texas,Mechanical Engineering,treatment,URM,3,0,0,0.0,0,40,31
University of North Texas,Mechanical Engineering,treatment,Black,3,0,0,0.0,0,40,18
University of North Texas,Mechanical Engineering,treatment,Hispanic,3,0,0,0.0,0,40,13
University of Notre Dame,Chemistry,treatment,female,14,2,0,0.0,0,40,0
University of Notre Dame,Chemistry,treatment,URM,14,3,0,0.0,0,40,41
University of Notre Dame,Chemistry,treatment,Black,14,1,0,0.0,0,40,18
University of Notre Dame,Chemistry,treatment,Hispanic,14,0,0,0.0,0,40,23
University of Notre Dame,Mathematics,treatment,female,14,0,0,0.0,0,40,0
University of Notre Dame,Mathematics,treatment,URM,14,0,0,0.0,0,40,30
University of Notre Dame,Mathematics,treatment,Black,14,0,0,0.0,0,40,11
University of Notre Dame,Mathematics,treatment,Hispanic,14,0,0,0.0,0,40,19
University of Notre Dame,Physics,control,female,15,4,0,0.0,0,40,0
University of Notre Dame,Physics,control,URM,15,2,0,0.0,0,40,38
University of Notre Dame,Physics,control,Black,15,0,0,0.0,0,40,12
University of Notre Dame,Physics,control,Hispanic,15,0,0,0.0,0,40,26
University of Oklahoma,Chemistry,treatment,female,4,0,0,0.0,0,40,0
University of Oklahoma,Chemistry,treatment,URM,4,1,0,0.0,0,40,26
University of Oklahoma,Chemistry,treatment,Black,4,1,0,0.0,0,40,13
University of Oklahoma,Chemistry,treatment,Hispanic,4,0,0,0.0,0,40,13
University of Oklahoma,Mathematics,treatment,female,5,0,0,0.0,0,40,0
University of Oklahoma,Mathematics,treatment,URM,5,0,0,0.0,0,40,29
University of Oklahoma,Mathematics,treatment,Black,5,0,0,0.0,0,40,8
University of Oklahoma,Mathematics,treatment,Hispanic,5,0,0,0.0,0,40,21
University of Oklahoma,Physics,control,female,0,0,0,0.0,0,40,0
University of Oklahoma,Physics,control,URM,0,0,0,0.0,0,40,17
University of Oklahoma,Physics,control,Black,0,0,0,0.0,0,40,8
University of Oklahoma,Physics,control,Hispanic,0,0,0,0.0,0,40,9
University of Oregon,Computer Science,control,female,0,0,0,0.0,0,40,0
University of Oregon,Computer Science,control,URM,0,0,0,0.0,0,40,28
University of Oregon,Computer Science,control,Black,0,0,0,0.0,0,40,13
University of Oregon,Computer Science,control,Hispanic,0,0,0,0.0,0,40,15
University of Oregon,Mathematics,treatment,female,3,0,0,0.0,0,40,0
University of Oregon,Mathematics,treatment,URM,3,1,0,0.0,0,40,36
University of Oregon,Mathematics,treatment,Black,3,1,0,0.0,0,40,12
University of Oregon,Mathematics,treatment,Hispanic,3,0,0,0.0,0,40,24
University of Oregon,Physics,control,female,1,1,0,0.0,0,40,0
University of Oregon,Physics,control,URM,1,0,0,0.0,0,40,32
University of Oregon,Physics,control,Black,1,0,0,0.0,0,40,13
University of Oregon,Physics,control,Hispanic,1,0,0,0.0,0,40,19
University of Pennsylvania,Chemistry,treatment,female,18,3,0,0.0,0,40,0
University of Pennsylvania,Chemistry,treatment,URM,18,1,0,0.0,0,40,32
University of Pennsylvania,Chemistry,treatment,Black,18,1,0,0.0,0,40,16
University of Pennsylvania,Chemistry,treatment,Hispanic,18,0,0,0.0,0,40,16
University of Pennsylvania,Computer Science,treatment,female,29,4,0,0.0,0,40,0
University of Pennsylvania,Computer Science,treatment,URM,29,1,0,0.0,0,40,35
University of Pennsylvania,Computer Science,treatment,Black,29,0,0,0.0,0,40,25
University of Pennsylvania,Computer Science,treatment,Hispanic,29,0,0,0.0,0,40,10
University of Pennsylvania,Mathematics,control,female,46,8,0,0.0,0,40,0
University of Pennsylvania,Mathematics,control,URM,46,5,0,0.0,0,40,36
University of Pennsylvania,Mathematics,control,Black,46,2,0,0.0,0,40,15
University of Pennsylvania,Mathematics,control,Hispanic,46,0,0,0.0,0,40,21
University of Pennsylvania,Mechanical Engineering,treatment,female,14,1,0,0.0,0,40,0
University of Pennsylvania,Mechanical Engineering,treatment,URM,14,0,0,0.0,0,40,60
University of Pennsylvania,Mechanical Engineering,treatment,Black,14,0,0,0.0,0,40,40
University of Pennsylvania,Mechanical Engineering,treatment,Hispanic,14,0,0,0.0,0,40,20
University of Pittsburgh,Chemistry,control,female,7,3,0,0.0,0,40,0
University of Pittsburgh,Chemistry,control,URM,7,1,0,0.0,0,40,41
University of Pittsburgh,Chemistry,control,Black,7,1,0,0.0,0,40,17
University of Pittsburgh,Chemistry,control,Hispanic,7,0,0,0.0,0,40,24
University of Pittsburgh,Computer Science,treatment,female,4,2,0,0.0,0,40,0
University of Pittsburgh,Computer Science,treatment,URM,4,1,0,0.0,0,40,39
University of Pittsburgh,Computer Science,treatment,Black,4,0,0,0.0,0,40,22
