seminar_id,university,discipline,condition,total_speakers,unique_speakers,speakers_from_db,urm_from_db,black_from_db,hispanic_from_db,female_from_db,pct_from_db,pct_urm_from_db,pct_black_from_db,pct_hispanic_from_db,pct_female_from_db,any_from_db,any_urm_from_db,any_black_from_db,any_hispanic_from_db,any_female_from_db
57c8de-9707ba-63,University of Texas at Austin,Computer Science,treatment,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
57f10d-90d10b-c3,University of Wisconsin-Madison,Mathematics,control,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5806cc-8c4756-92,University of New Mexico,Chemistry,control,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
58204f-d0aa63-77,Louisiana State University,Mathematics,treatment,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
583487-0c6216-98,Columbia University,Mechanical Engineering,treatment,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
587ec8-bb5270-9d,Virginia Tech,Physics,control,9,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
58a66e-bc58ce-ec,Binghamton University,Mathematics,control,15,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
58adea-4d686c-06,New Jersey Institute of Technology,Computer Science,control,29,29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
58d3fc-d0d91a-4e,Oklahoma State University-Stillwater,Mathematics,control,12,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
58fc8d-86e321-50,University of Louisiana at Lafayette,Mathematics,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
59395b-23c135-4e,"University of California, Berkeley",Physics,control,20,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
595aec-31aac3-db,University of Wisconsin-Madison,Chemistry,treatment,8,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5971c5-78dc61-cf,Ohio State University,Mathematics,treatment,24,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
59937b-c12dc1-6a,University of North Texas,Mathematics,treatment,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
59b256-c93966-44,Purdue University,Chemistry,control,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
59b606-239bdc-24,University of Alabama in Huntsville,Physics,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
59fd69-c64f8b-94,Texas A&M University,Computer Science,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5a0498-86d87f-12,University of Minnesota,Mathematics,treatment,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5a0e49-5bd931-28,North Carolina State University,Mathematics,treatment,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5a3ff8-9fc281-d4,University of New Mexico,Mathematics,control,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5a64c2-65bc12-c8,University of Kansas,Physics,control,45,44,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5a8639-bfd795-6b,Rice University,Physics,treatment,39,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5a9b97-9d6c34-60,University of Louisiana at Lafayette,Mathematics,control,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5aac54-5b0ed7-d6,"Graduate Center, CUNY",Mathematics,treatment,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5ad64d-d24077-8c,Texas Tech University,Computer Science,treatment,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5ae0df-7d9f8d-a5,Michigan State University,Mathematics,control,27,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5b2dac-0a4e8f-b0,Virginia Commonwealth University,Chemistry,treatment,26,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5b7411-060a44-29,University of South Florida,Computer Science,control,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5bafa8-29f72d-f7,"University of Maryland, College Park",Physics,control,29,28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5bbe85-e2aad2-2b,Florida State University,Physics,control,9,8,1,1,0,1,0,11.11111111111111,11.11111111111111,0.0,11.11111111111111,0.0,1,1,0,1,0
5c0ac8-4e62a3-2c,Michigan State University,Mathematics,control,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5c1e52-9bd2ae-8a,University of Denver,Mathematics,control,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5c3d88-a29b75-fd,University of North Carolina at Chapel Hill,Chemistry,control,10,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5c4b38-bb1f55-56,"University at Albany, SUNY",Mathematics,control,9,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5ca708-d0db7c-43,Indiana University Bloomington,Chemistry,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5ca7f1-2454aa-24,University of Notre Dame,Mathematics,treatment,8,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5cc3e9-6ebb53-28,"Graduate Center, CUNY",Mathematics,treatment,21,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5cc631-34546c-44,University of Chicago,Chemistry,treatment,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5d4b77-34236f-6f,Cornell University,Mechanical Engineering,control,12,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5d502a-9647e8-ec,"University of California, Berkeley",Mathematics,treatment,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5decc2-444d08-4b,"University of Maryland, College Park",Mathematics,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5e6e27-c15e6d-d6,University of Oklahoma,Mathematics,treatment,14,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5ecf1b-688af6-b5,Northwestern University,Mathematics,treatment,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5ee81c-d31287-cd,Wayne State University,Mathematics,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5eece1-8e494a-58,Princeton University,Physics,control,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5f2abe-7c7f66-36,Rutgers University-New Brunswick,Computer Science,treatment,20,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5f725b-7078ee-cb,New York University,Physics,treatment,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5f78fa-e10217-97,University of Texas at Arlington,Mathematics,control,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5fc010-5aaf63-85,Indiana University Bloomington,Mathematics,treatment,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
60179d-20e751-ed,Tufts University,Chemistry,treatment,23,23,1,1,1,0,1,4.3478260869565215,4.3478260869565215,4.3478260869565215,0.0,4.3478260869565215,1,1,1,0,1
6017e9-6e72a0-72,University of North Texas,Mathematics,treatment,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
601d8c-390422-ea,Michigan State University,Mathematics,control,10,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
603f76-9ac7b6-6e,University of North Texas,Mechanical Engineering,treatment,21,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
60d4a1-1d777c-28,Washington University in St. Louis,Mathematics,treatment,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
60e0a0-92771b-cd,University of Illinois Urbana-Champaign,Physics,treatment,29,29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
610ed1-afa060-df,Florida State University,Chemistry,control,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
61625e-11002f-58,"University of California, Irvine",Chemistry,control,17,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
61666a-10c997-b9,University of Michigan,Mathematics,treatment,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
61d20b-62eb03-0d,University of Chicago,Mathematics,control,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
61f06c-5af08a-f8,"University of California, San Diego",Chemistry,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
621dd3-751cc2-b1,Louisiana State University,Chemistry,treatment,24,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
62526a-38e9b6-93,Brown University,Chemistry,control,27,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6260a2-ec2f93-2d,University of Nebraska-Lincoln,Computer Science,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
62702d-0f2cb4-f6,Colorado School of Mines,Mechanical Engineering,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
627383-96707f-71,University of Illinois Urbana-Champaign,Computer Science,treatment,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
629bfe-3e4bd3-de,University of Washington,Mathematics,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
62ace6-0e753d-2b,Yale University,Mathematics,control,67,60,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
62e359-67cb5a-c1,University of North Carolina at Chapel Hill,Mathematics,treatment,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
631334-d8bf31-54,"Graduate Center, CUNY",Mechanical Engineering,treatment,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
631734-c6dd1b-bd,Brown University,Mathematics,control,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
635129-552b86-d0,University of Louisville,Mechanical Engineering,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
63b307-208a52-a6,North Carolina State University,Chemistry,control,23,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
63bce2-e67af3-39,Columbia University,Mathematics,treatment,20,20,1,0,0,0,0,5.0,0.0,0.0,0.0,0.0,1,0,0,0,0
63c596-c6347e-28,Washington State University,Computer Science,treatment,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
63f950-163a01-1a,Michigan State University,Mathematics,control,24,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
641cc8-b13b14-fc,"University of California, Berkeley",Mathematics,treatment,12,11,1,1,1,0,0,8.333333333333332,8.333333333333332,8.333333333333332,0.0,0.0,1,1,1,0,0
646418-2ae4c3-cd,University of Kansas,Mathematics,control,66,60,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
64c918-44b205-d3,University of Michigan,Physics,treatment,21,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
64d7dd-4ef5c4-58,University of Kentucky,Computer Science,treatment,19,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
64dfbf-c28db0-84,Syracuse University,Physics,treatment,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
64e5fb-fdfec0-4a,Washington University in St. Louis,Mathematics,treatment,32,29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
652978-5b5ab0-6b,"University of California, Los Angeles",Mathematics,control,6,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
65459b-730d5e-2c,University of Michigan,Physics,treatment,42,36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6545c0-f910bc-91,University of Oregon,Mathematics,treatment,67,61,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
655443-807273-cf,University of Michigan,Mathematics,treatment,13,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
65625a-9ddacd-7f,North Carolina State University,Chemistry,control,17,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
65b373-55daea-a6,Boston University,Computer Science,treatment,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
65e8a5-16da34-65,University of Southern California,Physics,treatment,3,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
662114-e3b95d-85,University of Massachusetts Amherst,Mathematics,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
663396-502db0-61,Rice University,Computer Science,control,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
668246-942f12-f1,Dartmouth College,Chemistry,treatment,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
669415-e22903-3f,University of Minnesota,Mathematics,treatment,10,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6714ca-11e111-73,Tufts University,Computer Science,control,52,52,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
674556-05bcb3-bb,Florida State University,Mathematics,treatment,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
676015-5ae8ab-a6,"University of California, Berkeley",Chemistry,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
678695-6f6bc6-44,Colorado State University,Mathematics,treatment,17,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
679527-c7ae53-82,Georgia Institute of Technology,Physics,treatment,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6799ca-645daf-f4,Washington University in St. Louis,Mathematics,treatment,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
67fcf9-5db00c-b8,Florida State University,Mathematics,treatment,20,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
68097c-562c16-a9,University of New Mexico,Physics,control,22,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6848c2-39065a-bc,"Graduate Center, CUNY",Mathematics,treatment,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6865a9-8980b0-37,"University of California, Santa Barbara",Physics,control,25,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6896f5-ef517f-49,University of Pittsburgh,Computer Science,treatment,10,10,1,1,0,1,0,10.0,10.0,0.0,10.0,0.0,1,1,0,1,0
68d0ea-8296b6-8e,University of Oregon,Mathematics,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
691ed6-94b8c7-37,University of Michigan,Physics,treatment,18,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
695f8e-f93a92-ce,Columbia University,Mathematics,treatment,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
69712d-fd073a-e4,Georgia Institute of Technology,Mechanical Engineering,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
69b989-7f60ca-38,Boston University,Computer Science,treatment,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
69c48f-679c55-c7,University of Arizona,Mathematics,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6a053c-02a30a-35,University of Louisiana at Lafayette,Mathematics,control,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6a05db-66ab02-d8,University of North Carolina at Chapel Hill,Mathematics,treatment,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6a234c-8d16ef-60,Stanford University,Mathematics,treatment,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6a389a-4e2d79-50,University of Chicago,Mathematics,control,18,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6a6ac9-c6294c-e1,University of Southern California,Mechanical Engineering,control,28,27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6a9484-cfb8db-a2,Stony Brook University,Mathematics,control,10,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6aa178-c48f0f-50,Washington University in St. Louis,Physics,control,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6ab20e-31ba0c-39,University of Illinois Chicago,Physics,treatment,22,22,1,1,0,1,0,4.545454545454546,4.545454545454546,0.0,4.545454545454546,0.0,1,1,0,1,0
6ac827-1494be-58,Michigan State University,Mathematics,control,20,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6ae331-b3b51e-02,Cornell University,Mathematics,control,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6af2f8-df8567-a5,University of New Mexico,Physics,control,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6af717-6dae3a-14,Massachusetts Institute of Technology,Mathematics,control,27,27,1,1,1,0,0,3.7037037037037033,3.7037037037037033,3.7037037037037033,0.0,0.0,1,1,1,0,0
6b0bae-6aa458-b9,Rutgers University-New Brunswick,Chemistry,treatment,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6b2bc1-ec5dc5-23,Louisiana State University,Mathematics,treatment,22,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6b5927-45a321-b6,"University of California, Los Angeles",Mathematics,control,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6b805f-ff8139-cd,Purdue University,Chemistry,control,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6bc091-a501c0-6b,Virginia Tech,Mathematics,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6bed10-bbedc2-cc,"University of California, Los Angeles",Physics,treatment,17,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6c2466-ea0f37-8e,Harvard University,Physics,treatment,18,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6c375f-782aa4-50,Cornell University,Chemistry,control,58,55,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6c431e-f4ccca-a5,Columbia University,Chemistry,treatment,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6c5728-11e20d-e3,Tufts University,Physics,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6c5d31-7dac92-04,University of Pennsylvania,Chemistry,treatment,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6c9552-41c5c9-cc,University of Tennessee,Mathematics,control,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6cb94d-f5c64b-ba,Old Dominion University,Computer Science,control,31,26,2,2,2,0,0,6.451612903225806,6.451612903225806,6.451612903225806,0.0,0.0,1,1,1,0,0
6d3e0d-cdbaaf-26,Northwestern University,Mathematics,treatment,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6d6b92-12b97a-d2,Indiana University Bloomington,Mathematics,treatment,11,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6d9a7e-fb10da-a0,"University of California, Davis",Physics,control,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6d9d91-7b898b-76,Ohio University,Chemistry,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6e273d-7a2617-47,Massachusetts Institute of Technology,Computer Science,control,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6e3f25-d35359-18,Temple University,Physics,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6e4495-eb3cf9-5d,University of Notre Dame,Mathematics,treatment,13,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6e6cc2-b9c313-5d,Yale University,Mathematics,control,4,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6ec642-318024-1f,University of Oregon,Mathematics,treatment,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6ef164-3c8cc7-c9,Wayne State University,Chemistry,control,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6facb1-748461-01,California Institute of Technology,Physics,control,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6fb4a6-025082-e6,"University of California, San Diego",Mathematics,treatment,24,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6fbaee-d743b6-a4,University of Georgia,Chemistry,control,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6fc2fa-060c9c-4e,University of Utah,Mathematics,treatment,27,27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6fedb4-29d156-a3,University of Michigan,Computer Science,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6fef66-483091-f3,Mississippi State University,Physics,treatment,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6ffd67-a86bca-19,University of Florida,Physics,control,31,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7011a0-9fe669-5b,Purdue University,Mathematics,treatment,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
702c10-db74c6-ea,"University of California, Santa Barbara",Chemistry,treatment,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
70580c-c37d81-0b,University of Virginia,Mathematics,control,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
706819-b850c8-41,University of Michigan,Chemistry,treatment,10,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
708d44-8bb211-7c,University of North Carolina at Chapel Hill,Mathematics,treatment,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
709fb4-5d4a22-b2,University of Michigan,Physics,treatment,11,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
70b888-41139b-a4,Princeton University,Chemistry,treatment,10,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
70dc15-1397ad-20,"University of California, Santa Cruz",Mathematics,treatment,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
70ed2a-0a5abf-98,University of Alabama,Physics,control,31,31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
70f2f2-2f9d92-f8,University of Denver,Mathematics,control,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
70ffc8-c0c5c9-33,Michigan State University,Physics,control,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7118c8-f02fe5-4c,Colorado School of Mines,Computer Science,control,18,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
714cf3-6ef3a0-c2,University of Maine,Mathematics,control,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
716903-7140d0-00,"University of California, Riverside",Chemistry,treatment,18,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
717205-04f382-ef,"University of California, Irvine",Mathematics,control,9,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
71c5d2-6abb85-14,Pennsylvania State University,Mathematics,control,17,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
71ea4b-187ac9-d0,Georgia Institute of Technology,Computer Science,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
720b81-f8ea43-7c,"Graduate Center, CUNY",Mathematics,treatment,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
722ff9-16723b-c8,Duke University,Chemistry,control,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
725f5e-0312d7-e4,Louisiana State University,Physics,control,20,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
726f84-fc7d5b-e4,Stony Brook University,Physics,treatment,18,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
72a5f8-e7ddc5-f6,University of New Hampshire,Mathematics,treatment,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
72ab6a-050849-40,Stanford University,Mathematics,treatment,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
72bce7-ad9145-61,University of Washington,Mathematics,treatment,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
72c9ae-c835c3-0c,University of Wisconsin-Madison,Mathematics,control,22,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
72e350-3a8b30-83,Colorado School of Mines,Chemistry,control,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
730a88-875fa3-6f,Cornell University,Mathematics,control,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
734636-624c92-70,Princeton University,Mathematics,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
735f8d-81d79e-00,University of South Florida,Mechanical Engineering,treatment,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
737142-ae1f9e-4e,University of Wisconsin-Madison,Mathematics,control,18,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7372d2-9e9ce4-da,Ohio State University,Mathematics,treatment,24,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
73a5de-475ec5-b4,North Carolina State University,Mathematics,treatment,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
73f147-e9e87f-ec,"University of California, Irvine",Mathematics,control,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
