seminar_id,university,discipline,department,condition,total_speakers,speakers_with_demographics,num_urm,num_black,num_hispanic,num_native_american,num_female,num_male,num_white,num_asian,pct_urm,pct_black,pct_hispanic,pct_native_american,pct_female,pct_male,pct_white,pct_asian,has_any_urm,has_any_black,has_any_hispanic,has_any_native_american,has_any_female,has_fall_speakers,has_spring_speakers,fall_total_speakers,fall_speakers_with_demographics,fall_num_urm,fall_num_black,fall_num_hispanic,fall_num_female,fall_pct_urm,fall_pct_black,fall_pct_hispanic,fall_pct_female,spring_total_speakers,spring_speakers_with_demographics,spring_num_urm,spring_num_black,spring_num_hispanic,spring_num_female,spring_pct_urm,spring_pct_black,spring_pct_hispanic,spring_pct_female,num_speakers_with_phd_year,pct_speakers_with_phd_year,mean_years_from_phd,median_years_from_phd,min_years_from_phd,max_years_from_phd,num_current_students,pct_current_students,treatment,department_std,bin_category,batch_number,total_faculty,urm_faculty,women_faculty,frac_urm_faculty,frac_women_faculty,dept_ranking,general_ranking,missing_dept_rank,num_recipients,total_peer_departments,total_urm_peer_faculty,bin_7_11,bin_1_3,bin_17_26,bin_3_5,bin_5_7,bin_0_1,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,disc_mathematics,disc_physics,disc_computer_science,disc_mechanical_engineering
d4bf73-266067-af,Temple University,Chemistry,Temple University-Chemistry,treatment,6,6,1,1,0,0,0,6,3,2,16.666666666666664,16.666666666666664,0.0,0.0,0.0,100.0,50.0,33.33333333333333,1,1,0,0,0,1,0,6,6,1,1,0,0,16.666666666666664,16.666666666666664,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,100.0,18.333333333333332,10.5,4.0,50.0,0,0.0,1,Temple University-Chemistry,"[0,1]",8.0,23,0,7,0.0,0.30434782608695654,82.0,78.0,0,2,40,39,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
d502f4-40e80d-a0,Columbia University,Physics,Columbia University-Physics,treatment,15,15,2,0,2,0,0,15,9,4,13.333333333333334,0.0,13.333333333333334,0.0,0.0,100.0,60.0,26.666666666666668,1,0,1,0,0,1,1,5,5,1,0,1,0,20.0,0.0,20.0,0.0,10,10,1,0,1,0,10.0,0.0,10.0,0.0,13,86.66666666666667,16.666666666666668,15.0,1.0,40.0,1,7.6923076923076925,1,Columbia University-Physics,"(5,7]",5.0,37,3,7,0.08108108108108109,0.1891891891891892,9.0,12.0,0,5,40,48,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
d50e1c-a201e9-84,Oregon State University,Mathematics,Oregon State University-Mathematics,treatment,24,24,1,0,1,0,5,19,17,6,4.166666666666666,0.0,4.166666666666666,0.0,20.833333333333336,79.16666666666666,70.83333333333334,25.0,1,0,1,0,1,1,1,8,8,1,0,1,2,12.5,0.0,12.5,25.0,16,16,0,0,0,3,0.0,0.0,0.0,18.75,24,100.0,11.75,8.5,3.0,26.0,16,66.66666666666666,1,Oregon State University-Mathematics,"(7,11]",10.0,24,1,9,0.041666666666666664,0.375,94.0,104.0,0,1,40,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d5149b-bf59fc-c3,University of Washington,Mechanical Engineering,University of Washington-Mechanical Engineering,treatment,6,6,2,2,0,0,0,6,3,1,33.33333333333333,33.33333333333333,0.0,0.0,0.0,100.0,50.0,16.666666666666664,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,6,2,2,0,0,33.33333333333333,33.33333333333333,0.0,0.0,5,83.33333333333334,20.0,15.0,8.0,43.0,0,0.0,1,University of Washington-Mechanical Engineering,"[0,1]",7.0,39,4,9,0.10256410256410256,0.23076923076923078,36.0,42.0,0,1,40,41,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
d55541-26a1ba-2a,University of Wisconsin-Milwaukee,Physics,University of Wisconsin-Milwaukee-Physics,control,14,14,1,0,1,0,4,10,12,1,7.142857142857142,0.0,7.142857142857142,0.0,28.57142857142857,71.42857142857143,85.71428571428571,7.142857142857142,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,14,1,0,1,4,7.142857142857142,0.0,7.142857142857142,28.57142857142857,12,85.71428571428571,19.0,17.5,7.0,36.0,0,0.0,0,University of Wisconsin-Milwaukee-Physics,"(1,3]",4.0,18,1,4,0.05555555555555555,0.2222222222222222,101.0,143.0,0,1,40,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
d57ee4-8a7386-41,George Washington University,Mathematics,George Washington University-Mathematics,control,2,2,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,2,100.0,11.5,11.5,7.0,16.0,0,0.0,0,George Washington University-Mathematics,"(3,5]",6.0,15,0,1,0.0,0.06666666666666667,92.0,62.0,0,2,40,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
d603cd-305eaf-69,Brown University,Physics,Brown University-Physics,treatment,19,19,1,0,1,0,5,14,10,8,5.263157894736842,0.0,5.263157894736842,0.0,26.31578947368421,73.68421052631578,52.63157894736842,42.10526315789473,1,0,1,0,1,1,1,9,9,1,0,1,3,11.11111111111111,0.0,11.11111111111111,33.33333333333333,10,10,0,0,0,2,0.0,0.0,0.0,20.0,15,78.94736842105263,15.466666666666667,11.0,2.0,48.0,0,0.0,1,Brown University-Physics,"(1,3]",5.0,28,1,4,0.03571428571428571,0.14285714285714285,33.0,9.0,0,2,40,41,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
d61a50-a56786-28,University of Massachusetts Amherst,Mathematics,University of Massachusetts Amherst-Mathematics,control,3,3,1,0,1,0,0,3,2,0,33.33333333333333,0.0,33.33333333333333,0.0,0.0,100.0,66.66666666666666,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,1,0,1,0,33.33333333333333,0.0,33.33333333333333,0.0,3,100.0,5.0,5.0,5.0,5.0,2,66.66666666666666,0,University of Massachusetts Amherst-Mathematics,"(11,17]",3.0,45,2,12,0.044444444444444446,0.26666666666666666,62.0,64.0,0,4,40,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
d62baf-afaa6d-4b,Massachusetts Institute of Technology,Chemistry,Massachusetts Institute of Technology-Chemistry,treatment,14,14,1,0,1,0,4,10,10,3,7.142857142857142,0.0,7.142857142857142,0.0,28.57142857142857,71.42857142857143,71.42857142857143,21.428571428571427,1,0,1,0,1,1,1,7,7,1,0,1,3,14.285714285714285,0.0,14.285714285714285,42.857142857142854,7,7,0,0,0,1,0.0,0.0,0.0,14.285714285714285,13,92.85714285714286,24.692307692307693,18.0,5.0,44.0,0,0.0,1,Massachusetts Institute of Technology-Chemistry,"(3,5]",6.0,41,3,14,0.07317073170731707,0.34146341463414637,2.0,2.0,0,5,40,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
d690dc-48b10c-27,Oklahoma State University-Stillwater,Physics,Oklahoma State University-Stillwater-Physics,control,1,1,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,100.0,6.0,6.0,6.0,6.0,0,0.0,0,Oklahoma State University-Stillwater-Physics,"[0,1]",7.0,19,2,4,0.10526315789473684,0.21052631578947367,111.0,120.0,0,2,40,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d6d258-5ad9e0-4f,University of Minnesota,Mathematics,University of Minnesota-Mathematics,treatment,5,5,2,0,2,0,0,5,3,0,40.0,0.0,40.0,0.0,0.0,100.0,60.0,0.0,1,0,1,0,0,1,0,5,5,2,0,2,0,40.0,0.0,40.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,100.0,18.4,21.0,3.0,37.0,0,0.0,1,University of Minnesota-Mathematics,"(7,11]",6.0,68,0,11,0.0,0.16176470588235295,27.0,54.0,0,8,40,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
d6ea5c-51cee0-86,University of Texas at Dallas,Mathematics,University of Texas at Dallas-Mathematics,treatment,2,2,0,0,0,0,1,1,2,0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,0,0,0,1,0.0,0.0,0.0,50.0,2,100.0,18.5,18.5,7.0,30.0,0,0.0,1,University of Texas at Dallas-Mathematics,"(5,7]",10.0,31,1,3,0.03225806451612903,0.0967741935483871,111.0,93.0,0,6,40,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d6f574-7de822-74,University of Texas at Dallas,Physics,University of Texas at Dallas-Physics,control,29,29,1,0,1,0,7,22,10,18,3.4482758620689653,0.0,3.4482758620689653,0.0,24.137931034482758,75.86206896551724,34.48275862068966,62.06896551724138,1,0,1,0,1,1,1,14,14,0,0,0,4,0.0,0.0,0.0,28.57142857142857,15,15,1,0,1,3,6.666666666666667,0.0,6.666666666666667,20.0,25,86.20689655172413,12.6,11.0,3.0,35.0,0,0.0,0,University of Texas at Dallas-Physics,"[0,1]",7.0,29,2,3,0.06896551724137931,0.10344827586206896,92.0,93.0,0,2,40,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d72ab8-b64b35-0c,Massachusetts Institute of Technology,Mathematics,Massachusetts Institute of Technology-Mathematics,control,30,30,2,1,1,0,3,27,17,11,6.666666666666667,3.3333333333333335,3.3333333333333335,0.0,10.0,90.0,56.666666666666664,36.666666666666664,1,1,1,0,1,1,1,5,5,0,0,0,0,0.0,0.0,0.0,0.0,25,25,2,1,1,3,8.0,4.0,4.0,12.0,28,93.33333333333333,10.05,5.0,1.0,42.0,8,28.57142857142857,0,Massachusetts Institute of Technology-Mathematics,"(11,17]",9.0,50,1,5,0.02,0.1,1.0,2.0,0,17,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d75929-fb0e28-9a,Johns Hopkins University,Physics,Johns Hopkins University-Physics,control,51,51,5,0,5,0,13,38,36,10,9.803921568627452,0.0,9.803921568627452,0.0,25.49019607843137,74.50980392156863,70.58823529411765,19.607843137254903,1,0,1,0,1,1,1,25,25,2,0,2,9,8.0,0.0,8.0,36.0,26,26,3,0,3,4,11.538461538461538,0.0,11.538461538461538,15.384615384615385,48,94.11764705882352,17.742857142857144,14.0,1.0,57.0,13,27.083333333333332,0,Johns Hopkins University-Physics,"(7,11]",9.0,46,3,9,0.06521739130434782,0.1956521739130435,13.0,10.0,0,3,40,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
d78bf6-bb391c-25,Stony Brook University,Chemistry,Stony Brook University-Chemistry,control,2,2,0,0,0,0,2,0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,50.0,50.0,0,0,0,0,1,1,0,2,2,0,0,0,2,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,100.0,14.5,14.5,8.0,21.0,0,0.0,0,Stony Brook University-Chemistry,"(3,5]",3.0,35,2,8,0.05714285714285714,0.22857142857142856,58.0,55.0,0,2,40,33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d79c80-be1367-03,"University of California, Irvine",Computer Science,"University of California, Irvine-Computer Science",treatment,12,12,0,0,0,0,3,9,9,3,0.0,0.0,0.0,0.0,25.0,75.0,75.0,25.0,0,0,0,0,1,1,1,8,8,0,0,0,2,0.0,0.0,0.0,25.0,4,4,0,0,0,1,0.0,0.0,0.0,25.0,11,91.66666666666666,5.4,4.0,1.0,13.0,6,54.54545454545454,1,"University of California, Irvine-Computer Science","(5,7]",2.0,54,2,10,0.037037037037037035,0.18518518518518517,33.0,34.0,0,3,40,42,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
d7f826-59fec3-8e,Purdue University,Chemistry,Purdue University-Chemistry,control,11,11,0,0,0,0,2,9,6,5,0.0,0.0,0.0,0.0,18.181818181818183,81.81818181818183,54.54545454545454,45.45454545454545,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11,11,0,0,0,2,0.0,0.0,0.0,18.181818181818183,10,90.9090909090909,18.1,13.5,8.0,38.0,0,0.0,0,Purdue University-Chemistry,"(7,11]",4.0,48,0,13,0.0,0.2708333333333333,27.0,45.0,0,1,40,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
d82df8-f98c99-60,University of Chicago,Chemistry,University of Chicago-Chemistry,treatment,15,15,0,0,0,0,1,14,14,1,0.0,0.0,0.0,0.0,6.666666666666667,93.33333333333333,93.33333333333333,6.666666666666667,0,0,0,0,1,1,1,6,6,0,0,0,1,0.0,0.0,0.0,16.666666666666664,9,9,0,0,0,0,0.0,0.0,0.0,0.0,13,86.66666666666667,19.53846153846154,14.0,5.0,54.0,0,0.0,1,University of Chicago-Chemistry,"(1,3]",8.0,38,0,8,0.0,0.21052631578947367,8.0,14.0,0,3,40,26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
d82fe3-70ef76-8d,Massachusetts Institute of Technology,Mathematics,Massachusetts Institute of Technology-Mathematics,control,11,11,0,0,0,0,3,8,9,2,0.0,0.0,0.0,0.0,27.27272727272727,72.72727272727273,81.81818181818183,18.181818181818183,0,0,0,0,1,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,10,10,0,0,0,3,0.0,0.0,0.0,30.0,11,100.0,24.545454545454547,19.0,9.0,53.0,0,0.0,0,Massachusetts Institute of Technology-Mathematics,"(11,17]",10.0,50,1,5,0.02,0.1,1.0,2.0,0,17,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d83628-005281-e1,University of Notre Dame,Mathematics,University of Notre Dame-Mathematics,treatment,5,5,0,0,0,0,0,5,3,2,0.0,0.0,0.0,0.0,0.0,100.0,60.0,40.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,5,0,0,0,0,0.0,0.0,0.0,0.0,4,80.0,25.75,30.5,4.0,38.0,0,0.0,1,University of Notre Dame-Mathematics,"(7,11]",1.0,37,1,7,0.02702702702702703,0.1891891891891892,41.0,20.0,0,4,40,38,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
d86c59-02c068-e1,Harvard University,Physics,Harvard University-Physics,treatment,20,20,2,0,2,0,2,18,14,4,10.0,0.0,10.0,0.0,10.0,90.0,70.0,20.0,1,0,1,0,1,1,1,10,10,1,0,1,0,10.0,0.0,10.0,0.0,10,10,1,0,1,2,10.0,0.0,10.0,20.0,19,95.0,22.63157894736842,24.0,5.0,45.0,0,0.0,1,Harvard University-Physics,"(3,5]",3.0,54,2,9,0.037037037037037035,0.16666666666666666,4.0,3.0,0,5,40,49,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
d87285-d2ecf7-2c,Oklahoma State University-Stillwater,Mathematics,Oklahoma State University-Stillwater-Mathematics,control,4,4,1,0,1,0,0,4,1,2,25.0,0.0,25.0,0.0,0.0,100.0,25.0,50.0,1,0,1,0,0,1,0,4,4,1,0,1,0,25.0,0.0,25.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,100.0,28.333333333333332,27.0,17.0,41.0,1,25.0,0,Oklahoma State University-Stillwater-Mathematics,"(7,11]",10.0,34,0,7,0.0,0.20588235294117646,101.0,120.0,0,1,40,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d8b08a-c497fb-a4,University of Louisville,Computer Science,University of Louisville-Computer Science,control,4,4,0,0,0,0,0,4,0,4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0,0,0,0,0,1,0,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,100.0,10.75,12.5,3.0,15.0,0,0.0,0,University of Louisville-Computer Science,"[0,1]",3.0,18,0,2,0.0,0.1111111111111111,123.0,121.0,0,2,40,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
d8bb28-8287dd-6c,"University of California, Davis",Physics,"University of California, Davis-Physics",control,21,21,3,0,3,0,2,19,14,4,14.285714285714285,0.0,14.285714285714285,0.0,9.523809523809524,90.47619047619048,66.66666666666666,19.047619047619047,1,0,1,0,1,1,1,9,9,2,0,2,1,22.22222222222222,0.0,22.22222222222222,11.11111111111111,12,12,1,0,1,1,8.333333333333332,0.0,8.333333333333332,8.333333333333332,19,90.47619047619048,8.4375,4.0,1.0,29.0,3,15.789473684210526,0,"University of California, Davis-Physics","(7,11]",3.0,48,1,11,0.020833333333333332,0.22916666666666666,40.0,28.0,0,2,40,47,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
d8ef76-6bb727-3a,New Jersey Institute of Technology,Mathematics,New Jersey Institute of Technology-Mathematics,treatment,27,27,1,0,1,0,5,22,21,5,3.7037037037037033,0.0,3.7037037037037033,0.0,18.51851851851852,81.48148148148148,77.77777777777779,18.51851851851852,1,0,1,0,1,1,1,13,13,0,0,0,3,0.0,0.0,0.0,23.076923076923077,14,14,1,0,1,2,7.142857142857142,0.0,7.142857142857142,14.285714285714285,27,100.0,20.14814814814815,18.0,3.0,42.0,0,0.0,1,New Jersey Institute of Technology-Mathematics,"(1,3]",3.0,45,1,9,0.022222222222222223,0.2,107.0,77.0,0,3,40,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
d8f37f-001ca9-7d,Harvard University,Computer Science,Harvard University-Computer Science,treatment,14,14,2,0,2,0,4,10,3,9,14.285714285714285,0.0,14.285714285714285,0.0,28.57142857142857,71.42857142857143,21.428571428571427,64.28571428571429,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,14,2,0,2,4,14.285714285714285,0.0,14.285714285714285,28.57142857142857,14,100.0,5.125,2.0,2.0,19.0,6,42.857142857142854,1,Harvard University-Computer Science,"(1,3]",5.0,40,4,11,0.1,0.275,17.0,3.0,0,4,40,33,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
d90b76-c20def-62,University of Denver,Mathematics,University of Denver-Mathematics,control,2,2,1,0,1,0,2,0,1,0,50.0,0.0,50.0,0.0,100.0,0.0,50.0,0.0,1,0,1,0,1,1,0,2,2,1,0,1,2,50.0,0.0,50.0,100.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,100.0,14.0,14.0,4.0,24.0,0,0.0,0,University of Denver-Mathematics,"(1,3]",6.0,13,1,2,0.07692307692307693,0.15384615384615385,141.0,97.0,0,4,40,19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
d94c99-68ccbb-9b,University of Texas at San Antonio,Chemistry,University of Texas at San Antonio-Chemistry,treatment,15,15,1,1,0,0,0,15,8,6,6.666666666666667,6.666666666666667,0.0,0.0,0.0,100.0,53.333333333333336,40.0,1,1,0,0,0,1,1,7,7,0,0,0,0,0.0,0.0,0.0,0.0,8,8,1,1,0,0,12.5,12.5,0.0,0.0,13,86.66666666666667,19.692307692307693,17.0,8.0,42.0,0,0.0,1,University of Texas at San Antonio-Chemistry,"[0,1]",3.0,18,1,3,0.05555555555555555,0.16666666666666666,119.0,140.0,0,2,40,28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
d99065-a7a094-89,Massachusetts Institute of Technology,Mathematics,Massachusetts Institute of Technology-Mathematics,control,3,3,0,0,0,0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0,0,0,0,1,1,2,2,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,3,100.0,23.666666666666668,26.0,16.0,29.0,0,0.0,0,Massachusetts Institute of Technology-Mathematics,"(11,17]",9.0,50,1,5,0.02,0.1,1.0,2.0,0,17,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d9b79a-6b9f82-65,North Carolina State University,Computer Science,North Carolina State University-Computer Science,control,10,10,0,0,0,0,2,8,6,4,0.0,0.0,0.0,0.0,20.0,80.0,60.0,40.0,0,0,0,0,1,1,1,9,9,0,0,0,2,0.0,0.0,0.0,22.22222222222222,1,1,0,0,0,0,0.0,0.0,0.0,0.0,9,90.0,17.333333333333332,14.0,3.0,40.0,0,0.0,0,North Carolina State University-Computer Science,"(1,3]",8.0,62,2,15,0.03225806451612903,0.24193548387096775,53.0,59.0,0,2,40,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
d9d8d8-0958d9-74,Pennsylvania State University,Mathematics,Pennsylvania State University-Mathematics,control,21,21,2,0,2,0,3,18,15,4,9.523809523809524,0.0,9.523809523809524,0.0,14.285714285714285,85.71428571428571,71.42857142857143,19.047619047619047,1,0,1,0,1,1,1,10,10,0,0,0,1,0.0,0.0,0.0,10.0,11,11,2,0,2,2,18.181818181818183,0.0,18.181818181818183,18.181818181818183,20,95.23809523809523,16.157894736842106,14.0,1.0,43.0,1,5.0,0,Pennsylvania State University-Mathematics,"(11,17]",8.0,10,0,1,0.0,0.1,38.0,60.0,0,1,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
d9e124-deddb2-0c,University of Connecticut,Mathematics,University of Connecticut-Mathematics,treatment,24,24,3,0,3,0,5,19,13,8,12.5,0.0,12.5,0.0,20.833333333333336,79.16666666666666,54.166666666666664,33.33333333333333,1,0,1,0,1,1,1,10,10,2,0,2,2,20.0,0.0,20.0,20.0,14,14,1,0,1,3,7.142857142857142,0.0,7.142857142857142,21.428571428571427,20,83.33333333333334,22.05,23.5,2.0,44.0,0,0.0,1,University of Connecticut-Mathematics,"(7,11]",7.0,38,0,7,0.0,0.18421052631578946,64.0,56.0,0,6,40,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
da1659-c4f2cf-24,University of Utah,Mathematics,University of Utah-Mathematics,treatment,12,12,1,0,1,0,3,9,9,2,8.333333333333332,0.0,8.333333333333332,0.0,25.0,75.0,75.0,16.666666666666664,1,0,1,0,1,1,1,10,10,1,0,1,3,10.0,0.0,10.0,30.0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,12,100.0,12.0,7.0,2.0,27.0,0,0.0,1,University of Utah-Mathematics,"(7,11]",1.0,47,1,8,0.02127659574468085,0.1702127659574468,47.0,94.0,0,7,40,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
da3885-378956-bf,Princeton University,Mathematics,Princeton University-Mathematics,control,2,2,0,0,0,0,0,2,1,1,0.0,0.0,0.0,0.0,0.0,100.0,50.0,50.0,0,0,0,0,0,1,0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,100.0,27.0,27.0,22.0,32.0,0,0.0,0,Princeton University-Mathematics,"(17,26]",1.0,12,0,2,0.0,0.16666666666666666,2.0,1.0,0,2,40,35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
da74a4-6c5a15-e2,"University of California, Davis",Mathematics,"University of California, Davis-Mathematics",control,8,8,0,0,0,0,0,8,6,2,0.0,0.0,0.0,0.0,0.0,100.0,75.0,25.0,0,0,0,0,0,1,1,4,4,0,0,0,0,0.0,0.0,0.0,0.0,4,4,0,0,0,0,0.0,0.0,0.0,0.0,8,100.0,11.0,4.5,1.0,27.0,0,0.0,0,"University of California, Davis-Mathematics","(11,17]",10.0,51,3,11,0.058823529411764705,0.21568627450980393,33.0,28.0,0,11,40,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
dab507-4f665b-11,New Jersey Institute of Technology,Physics,New Jersey Institute of Technology-Physics,treatment,12,12,0,0,0,0,4,8,8,4,0.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666,66.66666666666666,33.33333333333333,0,0,0,0,1,1,1,5,5,0,0,0,1,0.0,0.0,0.0,20.0,7,7,0,0,0,3,0.0,0.0,0.0,42.857142857142854,6,50.0,22.333333333333332,19.0,3.0,60.0,0,0.0,1,New Jersey Institute of Technology-Physics,"(1,3]",3.0,22,2,1,0.09090909090909091,0.045454545454545456,117.0,77.0,0,3,40,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
db1d1d-795f6b-c5,Stony Brook University,Mathematics,Stony Brook University-Mathematics,control,1,1,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,100.0,59.0,59.0,59.0,59.0,0,0.0,0,Stony Brook University-Mathematics,"(11,17]",10.0,36,0,5,0.0,0.1388888888888889,32.0,55.0,0,2,40,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
db226d-ee03c6-95,"Graduate Center, CUNY",Mathematics,"Graduate Center, CUNY-Mathematics",treatment,11,11,1,0,1,0,2,9,10,0,9.090909090909092,0.0,9.090909090909092,0.0,18.181818181818183,81.81818181818183,90.9090909090909,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11,11,1,0,1,2,9.090909090909092,0.0,9.090909090909092,18.181818181818183,10,90.9090909090909,24.4,23.0,5.0,42.0,0,0.0,1,"Graduate Center, CUNY-Mathematics","(17,26]",10.0,108,4,17,0.037037037037037035,0.1574074074074074,44.0,86.0,0,22,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
db7ee6-0de6c7-e2,Ohio State University,Physics,Ohio State University-Physics,treatment,2,2,0,0,0,0,0,2,1,1,0.0,0.0,0.0,0.0,0.0,100.0,50.0,50.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,2,100.0,4.5,4.5,2.0,7.0,0,0.0,1,Ohio State University-Physics,"(7,11]",10.0,56,1,9,0.017857142857142856,0.16071428571428573,31.0,44.0,0,6,40,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
db8a87-3c76c4-07,"University of Maryland, College Park",Computer Science,"University of Maryland, College Park-Computer Science",treatment,4,4,0,0,0,0,1,3,3,1,0.0,0.0,0.0,0.0,25.0,75.0,75.0,25.0,0,0,0,0,1,1,1,2,2,0,0,0,1,0.0,0.0,0.0,50.0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,4,100.0,11.0,15.0,1.0,17.0,1,25.0,1,"University of Maryland, College Park-Computer Science","(3,5]",5.0,66,1,11,0.015151515151515152,0.16666666666666666,18.0,46.0,0,5,40,34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
